"Noctilio albiventris","Friasian"
"Notonycteris magdalenensis","Friasian"
"Thyroptera n. sp. robusta","Friasian"
"cf. Thyroptera tricolor","Friasian"
"Potamops mascahehenes","Laventan"
"Notonycteris magdalenensis","Laventan"
"Notonycteris n. sp. sucharadeus","Laventan"
"Notonycteris sucharadeus","Friasian"
"Palynephyllum n. sp. antimaster","Friasian"
"Thyroptera lavali","Friasian"
"Desmodus n. sp. archaeodaptes","Irvingtonian"
"Desmodus n. sp. draculae","Early Pleistocene"
"Chrotopterus auritus","Pleistocene"
"Myotis austroriparius","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Nycticeius humeralis","Late Pleistocene"
"Mormoops megalophylla","Late Pleistocene"
"Myotis cf. austroriparius","Late Pleistocene"
"Myotis grisescens","Late Pleistocene"
"cf. Lasiurus intermedius","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Antrozous pallidus","Late Pleistocene"
"Dhofarella n. sp. thaleri","Early Oligocene"
"n. gen. Chibanycteris n. sp. herberti","Early Oligocene"
"Hipposideros n. sp. omani","Early Oligocene"
"Philisis n. sp. sevketi","Early Oligocene"
"Rhinolophus cf. euryale","Pliocene"
"Eptesicus campanensis","MN 9"
"cf. Miostrellus risgoviensis","MN 9"
"Mystacinidae informal unnamed species 1","Altonian"
"Mystacinidae informal unnamed species 1","Altonian"
"Mystacinidae informal unnamed species 2","Altonian"
"Mystacinidae informal unnamed species 2","Altonian"
"Mystacina n. sp. miocenalis","Altonian"
"Mystacina miocenalis","Altonian"
"n. gen. Australonycteris n. sp. clarkae","Ypresian"
"Vampyravus orientalis","Rupelian"
"Chiroptera informal gen. et sp. nov. 9","Ypresian"
"Mormopterus n. sp. barrancae","Colhuehuapian"
"Miniopterus schreibersii","Late Pleistocene"
"Miniopterus schreibersii","Pleistocene"
"Archaeopteropus transiens","Early Oligocene"
"Eochiroptera informal indet. 1","Ypresian"
"Eochiroptera informal indet. 2","Ypresian"
"Nyctophilus timoriensis","Early Pleistocene"
"Macroderma koppa","Early Pliocene"
"Hipposideros nooralebus","Middle Miocene"
"Macroderma gigas","Pleistocene"
"Mystacina tuberculata","Late Pleistocene"
"Mystacina cf. robusta","Late Pleistocene"
"Mystacina cf. robusta","Late Pleistocene"
"Mystacina tuberculata","Late Pleistocene"
"Archaeonycteris n. sp. praecursor","Early Eocene"
"Macroderma gigas","Pleistocene"
"Macroderma gigas","Pleistocene"
"Macroderma gigas","Quaternary"
"n. gen. Eppsinycteris n. sp. anglica","Ypresian"
"Mystacina cf. robusta","Pleistocene"
"Megaderma richardsi","Pliocene"
"Hipposideros bernardsigei","Miocene"
"Miophyllorhina riversleighensis","Miocene"
"Riversleigha williamsi","Miocene"
"Hipposideros nooraleebus","Middle Miocene"
"Macroderma koppa","Early Pliocene"
"cf. Miniopterus schreibersii","Late Pleistocene"
"Miniopterus fuliginosus","Late Pleistocene"
"Pseudorhinolophus egerkingensis","Bartonian"
"Paleunycteris n. sp. pusilla","40689"
"Paleunycteris n. sp. rutimeyeri","40689"
"Rhinolophus ferrumequinum","Pleistocene"
"Myotis blythi","Pleistocene"
"n. gen. Aegyptonycteris n. sp. knightae","Priabonian"
"Stehlinia minor","Rupelian"
"Vespertiliavus cf. gracilis","Rupelian"
"Palaeophyllophora quercyi","Rupelian"
"Pseudorhinolophus schlosseri","Rupelian"
"Vaylatsia cf. prisca","Rupelian"
"Hipposideros cf. schlosseri","MP 20"
"Palaeophyllophora quercyi","MP 20"
"Vaylatsia cf. prisca","MP 20"
"Vespertiliavus cf. gracilis","MP 20"
"Stehlinia minor","MP 20"
"Stehlinia cf. gracilis","MP 20"
"Stehlinia gracilis","MP 22"
"Stehlinia bonisi","MP 22"
"Vespertiliavus gracilis","MP 22"
"Hipposideros morloti","MP 22"
"Palaeophyllophora quercyi","MP 22"
"Vaylatsia prisca","MP 22"
"Mixopteryx dubia","MP 22"
"Mixopteryx weithoferi","MP 22"
"Myotis misonnei","Early Oligocene"
"Hipposideros schlosseri","Priabonian"
"Palaeophyllophora quercyi","Priabonian"
"Palaeophyllophora oltina","Priabonian"
"Rhinolophus cf. priscus","Priabonian"
"n. gen. Lapichiropteryx n. sp. xiei","Sharamurunian"
"Vespertiliavus n. sp. lapradei","MP 14"
"Myotis blythii","Late Pleistocene"
